"","Feature.ID","rfTestPred","X1","X2"
"15","0610012G03Rik","2",0.489,0.511
"5127","Chd4","2",0.489,0.511
"7764","Fam219b","2",0.489,0.511
"8129","Flcn","2",0.489,0.511
"8184","Fnta","2",0.489,0.511
"24038","Il2ra","2",0.489,0.511
"24910","Laptm4a","2",0.489,0.511
"25345","Ltn1","2",0.489,0.511
"27171","Mpv17","2",0.489,0.511
"32020","Recql","2",0.489,0.511
"33353","Sec22b","2",0.489,0.511
"33604","Sh2b3","2",0.489,0.511
"35274","Taf5","2",0.489,0.511
"35852","Tmem126b","2",0.489,0.511
"3200","Arnt","2",0.49,0.51
"3990","Bola2","2",0.49,0.51
"4522","Ccdc142","2",0.49,0.51
"8268","Frmd8","2",0.49,0.51
"15526","Gm21987","2",0.49,0.51
"23836","Igkc","2",0.49,0.51
"25563","Map9","2",0.49,0.51
"27354","Msto1","2",0.49,0.51
"28197","Nkrf","2",0.49,0.51
"29962","Orc5","2",0.49,0.51
"30439","Pex14","2",0.49,0.51
"31788","Rad50","2",0.49,0.51
"31974","Rbpj","2",0.49,0.51
"32225","Rint1","2",0.49,0.51
"36912","Tvp23b","2",0.49,0.51
"36955","U2surp","2",0.49,0.51
"38641","Zfp64","2",0.49,0.51
"1603","8430419L09Rik","2",0.491,0.509
"2917","Antxr2","2",0.491,0.509
"5054","Cerk","2",0.491,0.509
"5801","Csnk1g2","2",0.491,0.509
"8433","Galnt12","2",0.491,0.509
"27297","Mrps36-ps1","2",0.491,0.509
"28461","Nsun5","2",0.491,0.509
"34983","Stk11","2",0.491,0.509
"35150","Syap1","2",0.491,0.509
"36933","Txndc9","2",0.491,0.509
"5666","Cpsf3","2",0.492,0.508
"22519","Golga2","2",0.492,0.508
"24477","Kctd12b","2",0.492,0.508
"24564","Kif3b","2",0.492,0.508
"25148","Lnpep","2",0.492,0.508
"30355","Pdha1","2",0.492,0.508
"33780","Slc12a2","2",0.492,0.508
"33943","Slc2a1","2",0.492,0.508
"34297","Smu1","2",0.492,0.508
"2298","Actr5","2",0.493,0.507
"6220","D930015E06Rik","2",0.493,0.507
"8322","Fus","2",0.493,0.507
"23014","Haus3","2",0.493,0.507
"27898","Napa","2",0.493,0.507
"30098","Paip2b","2",0.493,0.507
"4926","Cdk7","2",0.494,0.506
"5898","Ctso","2",0.494,0.506
"5922","Cul5","2",0.494,0.506
"6855","Dscr3","2",0.494,0.506
"8572","Gfer","2",0.494,0.506
"8589","Ggact","2",0.494,0.506
"24633","Klhl2","2",0.494,0.506
"27877","Naif1","2",0.494,0.506
"30620","Pik3ca","2",0.494,0.506
"30861","Pms2","2",0.494,0.506
"30919","Polg","2",0.494,0.506
"32229","Ripk1","2",0.494,0.506
"34217","Smarcc2","2",0.494,0.506
"37978","Vwa5a","2",0.494,0.506
"6312","Dcp1a","2",0.495,0.505
"6392","Ddx59","2",0.495,0.505
"7860","Fancf","2",0.495,0.505
"23012","Haus1","2",0.495,0.505
"24141","Ipcef1","2",0.495,0.505
"30071","Pabpn1","2",0.495,0.505
"31846","Rapgef1","2",0.495,0.505
"36369","Trappc10","2",0.495,0.505
"37164","Unc45a","2",0.495,0.505
"2643","Akr7a5","2",0.496,0.504
"2768","Amfr","2",0.496,0.504
"4436","Cat","2",0.496,0.504
"4559","Ccdc23","2",0.496,0.504
"14788","Gm20463","2",0.496,0.504
"30262","Pcgf5","2",0.496,0.504
"33030","Rsu1","2",0.496,0.504
"36382","Trappc8","2",0.496,0.504
"37056","Ubqln1","2",0.496,0.504
"37203","Uqcrh","2",0.496,0.504
"38171","Wwp2","2",0.496,0.504
"2523","Ahctf1","2",0.497,0.503
"8128","Flad1","2",0.497,0.503
"24641","Klhl28","2",0.497,0.503
"27304","Mrs2","2",0.497,0.503
"27444","Mtmr4","2",0.497,0.503
"28047","Necap1","2",0.497,0.503
"28112","Nfatc3","2",0.497,0.503
"32323","Rnf169","2",0.497,0.503
"37996","Wasf2","2",0.497,0.503
"5802","Csnk1g3","2",0.498,0.502
"6247","Dalrd3","2",0.498,0.502
"6717","Dnajc3","2",0.498,0.502
"22715","Gramd1c","2",0.498,0.502
"23018","Haus7","2",0.498,0.502
"25334","Ltb","2",0.498,0.502
"27422","Mtfr2","2",0.498,0.502
"28647","Ogfod1","2",0.498,0.502
"31628","Pusl1","2",0.498,0.502
"33165","Sass6","2",0.498,0.502
"38157","Wsb2","2",0.498,0.502
"909","4930402H24Rik","2",0.499,0.501
"3153","Arih1","2",0.499,0.501
"4549","Ccdc173","2",0.499,0.501
"6398","Decr1","2",0.499,0.501
"6702","Dnajc13","2",0.499,0.501
"8432","Galnt11","2",0.499,0.501
"19897","Gm26733","2",0.499,0.501
"33520","Sertad3","2",0.499,0.501
"35270","Taf2","2",0.499,0.501
"36807","Ttc21b","2",0.499,0.501
"38037","Wdr35","2",0.499,0.501
"38702","Zfp775","2",0.499,0.501
"6198","D6Wsu163e","2",0.5,0.5
"30811","Plk1s1","2",0.5,0.5
"32058","Rest","2",0.5,0.5
"32280","Rnaset2b","2",0.5,0.5
"37279","Usp8","2",0.5,0.5
